scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
KB664570	-	KB664483	-	-15288.1066661	0.241686440404	0.666666666667	3
KB664542	+	KB664465	-	-30937.0143433	0	1.0	3
KB664542	+	KB664721	-	-70778.6891882	0	1.0	10
KB664389	+	KB664620	-	-96166.3504779	0.000296178593226	0.5	16
KB664546	+	KB664589	+	-72333.6909721	0	1.0	7
KB664546	+	KB664416	+	-32725.3874564	0.706920372752	0.666666666667	3
KB664475	+	KB664535	+	-3301.9582364	0.122404642034	0.75	4
KB664629	-	KB664435	+	-18890.4554409	0.29995203674	0.5	10
KB665299	-	KB664612	+	-88533.2842079	0.000252954244438	0.2	5
KB665043	+	KB664427	+	44976.0846817	0	1.0	6
KB665043	+	KB664606	+	2263.23982188	0.299399198961	0.666666666667	3
KB664548	+	KB664523	-	-79838.5094354	5.74572244725e-05	0.4	5
KB664548	+	KB664524	-	-23166.9164147	0.412807567389	0.727272727273	11
KB664449	-	KB664528	-	-61811.9313386	0	1.0	4
KB664596	+	KB664433	+	348.456523851	0.622137118163	0.75	4
KB664562	+	KB665165	-	20530.1578469	0.103394745718	0.8	5
KB664500	+	KB664505	+	-93881.0441561	0.0951174422384	0.75	4
KB664401	-	KB664607	-	-17205.8748983	0.428896162155	0.333333333333	3
KB664621	-	KB664472	+	-13643.2363467	0.23758904533	0.666666666667	3
KB664480	+	KB664528	-	-104728.696579	0	1.0	4
KB664450	-	KB664601	-	4924.21651912	0.106653600461	0.75	4
KB664473	-	KB664620	-	-111101.24315	0.000117203938845	0.428571428571	7
KB665332	-	KB664623	-	-92900.6688271	0.952951254991	0.5	14
KB665332	-	KB664977	+	-104108.446119	0	1.0	6
KB664658	+	KB664593	+	-10461.1933292	0.260730633205	0.666666666667	6
KB664605	+	KB664537	+	7354.31254727	0.326639384657	0.555555555556	9
KB664651	+	KB664943	+	-16386.6398307	0.270248742813	0.75	4
KB665032	-	KB664471	-	1424.06338006	0.628102245629	0.5	4
KB664503	-	KB664715	+	-5993.83725125	0.000196340522663	0.5	4
KB664503	-	KB664632	-	-4630.57598931	0	1.0	14
KB664503	-	KB664700	+	-11216.7544996	0.000313632095751	0.461538461538	13
KB664503	-	KB664623	-	-87316.1557264	0.951091186632	0.5	14
KB664538	-	KB664571	+	-14638.1990649	0.589920787178	0.4	5
KB664538	-	KB664400	-	-46000.6063887	0.00148426935182	0.4	5
KB664660	+	KB664506	+	-11580.934494	0.189564371741	0.8	5
KB664899	-	KB664589	+	-49636.9066761	0	1.0	7
KB664899	-	KB664661	+	-31525.7630038	0.0252425841714	0.428571428571	7
KB664899	-	KB664591	+	-105758.686739	0	1.0	4
KB664519	+	KB664633	+	16257.6362985	0.288091694969	0.571428571429	7
KB664612	-	KB664554	-	-9767.83613926	0.156331361394	0.666666666667	3
KB664389	-	KB664400	-	-98578.1809618	0	1.0	40
KB664389	-	KB664574	-	-29926.497969	0.359554544515	0.666666666667	6
KB665099	-	KB664522	-	16945.4123017	4.06860659467e-05	0.333333333333	3
