scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
AXCM01009064	+	AXCM01019045	-	-112.302656174	0.134454116882	0.764705882353	17
AXCM01010538	-	AXCM01024085	-	-71.2824134827	0.141347336375	0.857142857143	7
AXCM01016930	+	AXCM01023148	+	-82.9864883423	0.201840908808	0.833333333333	6
AXCM01012663	+	AXCM01022858	+	-15.5149230957	0.348954338575	0.8	10
AXCM01012663	+	AXCM01004297	-	-89.1858654022	0.206785077083	0.875	8
AXCM01012663	+	AXCM01016999;KI423280	-;-	-99.7963838577	0.214036957909	0.6	5
AXCM01012663	+	AXCM01002394	-	-92.033162117	0.305010103454	0.857142857143	7
AXCM01012663	+	KI426978	-	-110.858575821	0.0777678805501	0.833333333333	6
AXCM01012663	+	AXCM01016619	-	-63.4647483826	0.307624802321	0.666666666667	9
AXCM01012663	+	AXCM01020372	+	-99.1312904358	0.118537082712	0.714285714286	7
AXCM01012663	+	AXCM01010537	-	32.9646663666	0.324537547082	0.6	5
AXCM01012663	+	KI423052	+	-104.376340866	0.239268325245	0.714285714286	7
AXCM01012663	+	KI423679	-	-130.110157967	0.134622893972	0.75	8
AXCM01012663	+	AXCM01018106	-	-98.466884613	0.185250828996	0.7	10
AXCM01012663	+	AXCM01017554	-	-58.9996299744	0.173262491285	0.875	8
AXCM01012663	+	KI427397	+	-115.898990631	0.0855371143289	0.857142857143	7
AXCM01012663	+	AXCM01010762	+	-5.38347053528	0.240855800119	0.666666666667	6
AXCM01012663	+	AXCM01023958;AXCM01024007	+;+	-221.481758118	0.126454468416	0.666666666667	6
AXCM01012663	+	KI425764	-	-106.900817871	0.216951974058	0.6	5
AXCM01012663	+	AXCM01000913	+	8.9542889595	0.426064124714	0.625	8
AXCM01012663	+	AXCM01023122	-	-117.92950058	0.165708022542	0.6	5
AXCM01012663	+	AXCM01012999	+	-16.454164505	0.122863839744	0.875	8
AXCM01012663	+	KI425124	-	7.16369438171	0.267939345444	0.5	6
AXCM01012663	+	AXCM01012116	-	-66.21900177	0.259349821101	0.75	8
AXCM01012663	+	KI425668	+	-42.6130390167	0.220886407467	0.777777777778	9
AXCM01012663	+	AXCM01012726	+	-82.6386623383	0.186393454741	0.571428571429	7
AXCM01012663	+	AXCM01001552	+	-1.65339565277	0.146177082822	0.6	5
AXCM01012663	+	KI426414	-	-39.9672698975	0.154252108827	0.6	5
AXCM01012663	+	AXCM01009210	-	-10.2499542236	0.214161853508	0.8	5
AXCM01012663	+	AXCM01020656	+	-15.6768608093	0.314446447807	0.6	5
AXCM01012663	+	AXCM01011117	+	-18.1280670166	0.327334728138	0.6	10
AXCM01012663	+	AXCM01009339	+	-19.1864700317	0.250639390162	0.727272727273	11
AXCM01012663	+	AXCM01011690	+	-122.883955002	0.1947237614	0.6	5
AXCM01012663	+	AXCM01020398	+	-8.15501785278	0.306086980425	0.6	5
AXCM01012663	+	AXCM01016786	-	-76.4340858459	0.191478532425	0.769230769231	13
AXCM01012663	+	KI427384	+	-118.191596985	0.242953347996	0.8	5
AXCM01012663	+	AXCM01017609	+	8.62585449219	0.277852151694	0.714285714286	7
AXCM01012663	+	KI427198	+	-144.091001511	0.780388482513	0.4	10
AXCM01012663	+	AXCM01011321	+	-0.678640365601	0.441856177599	0.375	8
AXCM01012663	+	AXCM01019747	-	-117.052639008	0.124453157489	0.8	5
AXCM01012663	+	KI422928	+	-101.482449532	0.25527621609	0.714285714286	7
AXCM01012663	+	AXCM01014144	-	-51.4222297668	0.222033118518	0.818181818182	11
AXCM01012663	+	AXCM01021245;AXCM01023524	-;-	-16.8371009827	0.201106755485	0.5	6
AXCM01012663	+	AXCM01017450	+	-76.4470863342	0.150773806565	0.666666666667	6
AXCM01012663	+	KI426970	-	-58.5661468506	0.258463697165	0.5	6
AXCM01012663	+	AXCM01021024	-	-5.35451889038	0.172256505547	0.8	5
AXCM01012663	+	AXCM01001804	-	-98.0797147751	0.176323085578	0.833333333333	6
AXCM01017489	+	AXCM01003029	-	-107.695307732	0.227926985573	0.666666666667	9
KI425836	+	KI427064	+	-64.3958072662	0.200354644576	0.777777777778	9
AXCM01024147	+	AXCM01016999;KI423280	-;-	-175.315099716	0.204897911241	0.6	5
AXCM01024147	+	KI426978	-	-184.797424316	0.0738850817945	0.8	5
AXCM01024147	+	AXCM01020372	+	-174.494812012	0.105586335257	0.75	8
AXCM01024147	+	KI423679	-	-204.358181	0.133576046901	0.714285714286	7
AXCM01024147	+	AXCM01018106	-	-170.853897095	0.164685912298	0.8	5
AXCM01024147	+	AXCM01012999	+	-107.273834229	0.101031123361	0.833333333333	6
AXCM01024147	+	AXCM01012116	-	-141.028316498	0.21281678517	0.6	5
