scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
NW_008821309.1;NW_008818396.1;NW_008818223.1;NW_008819473.1;NW_008807186.1;NW_008820075.1;NW_008810462.1;NW_008818983.1;NW_008814382.1	-;-;-;-;-;-;-;-;-	NW_008822717.1;NW_008817016.1;NW_008818972.1;NW_008815916.1	+;+;+;+	15.6956100464	0.338141655831	0.898305084746	59
NW_008823671.1	-	NW_008823477.1	-	0.0752029418945	0.23313843975	0.913043478261	23
NW_008824403.1	-	NW_008822994.1	+	-2.29542793334	0.193069445834	0.9	30
NW_008823136.1	-	NW_008824331.1	+	-5.80456542969	0.291945223853	0.888888888889	18
NW_008823007.1	-	NW_008823656.1	+	132.147521973	0.261143372236	0.818181818182	22
NW_008824372.1	-	NW_008825411.1	+	231.14897377	0.235449424741	0.833333333333	6
NW_008814650.1;NW_008822403.1;NW_008823528.1	-;-;-	NW_008816950.1;NW_008822974.1	-;-	34.9465179443	0.234431298485	0.940559440559	286
NW_008822117.1;NW_008823658.1	-;-	NW_008823472.1	+	-7.34401702881	0.214883147215	0.958333333333	96
NW_008823271.1	-	NW_008816762.1;NW_008821739.1;NW_008808943.1;NW_008823183.1;NW_008821909.1;NW_008819752.1;NW_008821700.1;NW_008818560.1;NW_008821534.1	-;-;-;-;-;-;-;-;-	-6.01532745361	0.227859663443	0.878787878788	33
NW_008822736.1;NW_008810510.1;NW_008820896.1;NW_008808760.1;NW_008823118.1	-;-;-;-;-	NW_008822147.1;NW_008822326.1;NW_008815865.1	-;-;-	221.972099304	0.288649384927	0.936416184971	173
NW_008823543.1	-	NW_008823196.1	+	43.0863647461	0.656461276477	0.85	20
NW_008817681.1;NW_008821541.1;NW_008822168.1;NW_008815587.1;NW_008820999.1	+;+;+;+;+	NW_008823379.1	+	97.9967346191	0.308048420645	0.915492957746	71
NW_008823100.1	+	NW_008822789.1;NW_008823236.1	-;-	-11.097984314	0.204688575404	0.882352941176	34
NW_008823336.1	-	NW_008820698.1;NW_008822194.1;NW_008808094.1;NW_008823256.1;NW_008822849.1	+;+;+;+;+	91.4950485229	0.295971179886	0.946428571429	56
NW_008816505.1;NW_008814560.1;NW_008821111.1	-;-;-	NW_008823534.1	+	22.5597991943	0.349609870895	0.868852459016	61
NW_008822992.1	-	NW_008823508.1	-	-17.2755279541	0.180536605664	0.88	25
NW_008820417.1;NW_008822652.1;NW_008821860.1	+;+;+	NW_008823366.1	-	7.20791625977	0.216200066466	0.92	50
NW_008824553.1	-	NW_008825002.1	+	162.865146637	0.150725877386	0.714285714286	7
NW_008823229.1;NW_008820296.1	+;+	NW_008821920.1;NW_008823695.1;NW_008821175.1;NW_008822842.1;NW_008821939.1;NW_008823711.1	+;+;+;+;+;+	-12.5942420959	0.249613328916	0.9	100
NW_008825072.1	-	NW_008824666.1	-	-33.1002120376	0.225392456826	0.818181818182	11
NW_008823527.1;NW_008820458.1;NW_008821695.1;NW_008823068.1;NW_008822402.1	-;-;-;-;-	NW_008823692.1;NW_008816995.1;NW_008823572.1;NW_008821635.1	+;+;+;+	-0.133590698242	0.216935675462	0.916666666667	36
NW_008823151.1;NW_008817299.1;NW_008821982.1;NW_008816145.1;NW_008822655.1	-;-;-;-;-	NW_008816170.1;NW_008820357.1;NW_008823642.1;NW_008823738.1	-;-;-;-	-17.4768447876	0.496959388003	0.911764705882	68
NW_008823151.1;NW_008817299.1;NW_008821982.1;NW_008816145.1;NW_008822655.1	-;-;-;-;-	NW_008823738.1;NW_008823642.1;NW_008820357.1;NW_008816170.1	+;+;+;+	232.6145401	0.236722227442	0.857142857143	14
NW_008819711.1;NW_008822608.1;NW_008820614.1;NW_008822651.1;NW_008819896.1;NW_008822268.1;NW_008823209.1	+;+;+;+;+;+;+	NW_008817309.1;NW_008822311.1;NW_008819742.1;NW_008819191.1;NW_008823082.1	-;-;-;-;-	1.22003555298	0.20088120884	0.958762886598	97
NW_008824535.1	+	NW_008824720.1	-	56.6937770844	0.0711488009008	0.8	5
NW_008823357.1	-	NW_008823566.1;NW_008817753.1;NW_008818918.1;NW_008823200.1;NW_008821445.1;NW_008823611.1	-;-;-;-;-;-	6.80195236206	0.17020477666	0.942857142857	35
NW_008824682.1;NW_008822323.1	+;+	NW_008823284.1;NW_008817485.1;NW_008822474.1	+;+;+	-26.46118927	0.161512466859	0.931034482759	29
NW_008822917.1;NW_008823345.1;NW_008814584.1;NW_008818476.1;NW_008812216.1;NW_008812701.1;NW_008822224.1;NW_008823134.1;NW_008814622.1;NW_008821319.1;NW_008822232.1;NW_008823300.1	-;-;-;-;-;-;-;-;-;-;-;-	NW_008822486.1;NW_008815146.1;NW_008813756.1;NW_008823406.1	+;+;+;+	160.909496307	0.226235376872	0.953846153846	65
NW_008823163.1;NW_008822003.1;NW_008822021.1;NW_008822273.1	+;+;+;+	NW_008822299.1;NW_008820699.1;NW_008823396.1;NW_008808771.1;NW_008818630.1;NW_008822601.1;NW_008822163.1;NW_008822882.1;NW_008821661.1;NW_008814939.1;NW_008821245.1;NW_008822018.1;NW_008818549.1;NW_008807632.1;NW_008816880.1;NW_008818857.1	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	65.0083045959	0.204611591324	0.970149253731	268
NW_008823304.1	+	NW_008823379.1	-	152.636276245	0.238718089422	0.94	50
NW_008823864.1	+	NW_008824454.1	+	131.119693756	0.356183483492	0.84	25
NW_008823524.1;NW_008821087.1;NW_008816939.1;NW_008821833.1;NW_008816796.1	+;+;+;+;+	NW_008823085.1	-	-13.6940078735	0.325643985574	0.878048780488	41
NW_008822475.1;NW_008813542.1;NW_008823255.1;NW_008821428.1	+;+;+;+	NW_008823575.1	+	79.8757247925	0.348794973702	0.814285714286	70
NW_008823277.1	+	NW_008823282.1	+	-7.63360595703	0.174929300384	0.894736842105	38
NW_008824375.1	+	NW_008823624.1;NW_008824107.1	-;-	115.164599657	0.206654357513	0.931034482759	29
NW_008824536.1	-	NW_008825303.1	+	24.4326983057	0.237045802053	0.863636363636	22
NW_008823659.1	-	NW_008823666.1	-	23.105140686	0.189279683019	0.75	8
NW_008822101.1;NW_008816333.1;NW_008823246.1	+;+;+	NW_008821501.1;NW_008823404.1;NW_008822860.1;NW_008821886.1;NW_008823471.1	+;+;+;+;+	83.5412139893	0.197768045592	0.945652173913	92
