scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
NW_004929909.1	+	NW_004929895.1	+	-955.883182019	0.663723509196	0.5	24
NW_004930380.1	-	NW_004930136.1	+	-1531.33833857	0.468025283639	0.90990990991	111
NW_004930183.1	-	NW_004930232.1	-	-441.295782149	0.430403008914	0.73417721519	79
NW_004930104.1	+	NW_004930514.1	-	1537.18714484	0.51735985426	0.848484848485	33
NW_004929644.1	-	NW_004930098.1	-	-433.658116005	0.314309360355	0.494995450409	1099
NW_004929644.1	-	NW_004929762.1;NW_004929633.1;NW_004930236.1	+;+;+	472.15926452	0.536288032318	0.227272727273	22
NW_004929644.1	-	NW_004929516.1;NW_004930152.1	-;-	368.181422129	0.266949655549	0.6	45
NW_004929644.1	-	NW_004929488.1	+	-798.51569958	0.666541288033	0.488888888889	45
NW_004929644.1	-	NW_004929853.1	-	156.682596169	0.364393588587	0.553398058252	206
NW_004930609.1	+	NW_004930098.1	-	-560.207839489	0.364152064231	0.444444444444	9
NW_004930609.1	+	NW_004929853.1	-	-642.080402374	0.826947349664	0.4	10
NW_004929845.1	-	NW_004930343.1	+	110.23651769	0.493746452756	0.918604651163	86
NW_004930294.1	+	NW_004929556.1	+	548.20986012	0.479777380475	0.875	32
NW_004929906.1	-	NW_004929762.1;NW_004929633.1;NW_004930236.1	+;+;+	-1518.06646705	0.41920847741	0.57399103139	669
NW_004929906.1	-	NW_004929802.1	-	1911.00015974	0.741471459565	0.285714285714	7
NW_004929906.1	-	NW_004930034.1	-	-1300.0611017	0.484633800521	0.0454545454545	22
NW_004929906.1	-	NW_004929797.1	+	536.449815273	0.582736735467	0.536723163842	177
NW_004929906.1	-	NW_004930232.1	+	-1225.75063938	0.43668743701	0.0555555555556	18
NW_004930255.1	-	NW_004930256.1	-	265.419479251	0.509475449007	0.84375	32
NW_004936023.1;NW_004936359.1;NW_004936031.1	-;-;-	NW_004930173.1	+	17.6743982136	0.576708364012	0.92	50
NW_004929922.1	-	NW_004930332.1;NW_004930145.1	+;+	-131.176133689	0.561375986958	0.892857142857	56
NW_004929716.1	-	NW_004929835.1	+	2236.88483715	0.805344709024	0.636363636364	11
NW_004930287.1;NW_004931312.1;NW_004930340.1	+;+;+	NW_004935986.1;NW_004930320.1	-;-	-15.5552159436	0.514574821824	0.916666666667	60
NW_004930066.1	+	NW_004930093.1	-	111.745505095	0.484495040078	0.932692307692	104
NW_004930397.1	-	NW_004930388.1	+	694.203486301	0.587243204974	0.758620689655	29
NW_004929980.1	-	NW_004930016.1	-	4.55812460184	0.490645260909	0.920454545455	88
NW_004929603.1	+	NW_004929803.1	+	2629.74040413	0.707782452964	0.571428571429	7
NW_004929809.1	+	NW_004929808.1	+	83.9779763222	0.626100303546	0.931034482759	58
NW_004930045.1	-	NW_004929879.1	-	-82.2054257095	0.482589084476	0.933333333333	60
NW_004930268.1	-	NW_004930246.1	+	-533.856649511	0.470954907493	0.9375	64
NW_004930267.1;NW_004930608.1	-;-	NW_004930098.1	-	-797.566263512	0.318103495846	0.558823529412	34
NW_004930267.1;NW_004930608.1	-;-	NW_004929959.1	-	-612.823533744	0.554977379998	0.6	5
NW_004930267.1;NW_004930608.1	-;-	NW_004929959.1	+	-787.448985726	0.819014112017	0.5	8
NW_004930267.1;NW_004930608.1	-;-	NW_004929792.1	-	-147.931871042	0.64248397676	0.466666666667	15
NW_004930267.1;NW_004930608.1	-;-	NW_004929765.1	-	-1086.80685812	0.816381358233	0.5	10
NW_004930267.1;NW_004930608.1	-;-	NW_004929488.1	-	-1089.99393465	0.693067739388	0.5	8
NW_004930267.1;NW_004930608.1	-;-	NW_004929853.1	-	-677.130453661	0.271752883426	0.5	14
NW_004929798.1	+	NW_004929650.1	+	451.596393585	0.514053247812	0.929292929293	99
NW_004929939.1	+	NW_004929824.1	+	-484.92308487	0.500215265107	0.737704918033	61
NW_004929530.1	-	NW_004929722.1	+	-1728.936297	0.248382425099	0.8	15
NW_004929530.1	-	NW_004930326.1	+	988.793516025	0.379101536359	0.8	10
NW_004929676.1	+	NW_004929783.1	-	1144.45920408	0.626890146574	0.7	20
