scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
NW_004680179.1	-	NW_004677690.1	-	-92.8614182472	0.211776957434	0.8	5
NW_004751593.1;NW_004728690.1;NW_004723695.1;NW_004751424.1;NW_004731942.1;NW_004751084.1;NW_004736200.1;NW_004728943.1;NW_004754765.1;NW_004703751.1;NW_004754757.1;NW_004710427.1;NW_004744781.1	-;-;-;-;-;-;-;-;-;-;-;-;-	NW_004754703.1;NW_004722240.1;NW_004726842.1;NW_004689215.1;NW_004753274.1	+;+;+;+;+	-4.33515548706	0.199025449316	0.833333333333	6
NW_004737637.1;NW_004754677.1;NW_004754779.1	+;+;+	NW_004679851.1	-	-236.893642426	0.137794525159	0.833333333333	6
NW_004677077.1	-	NW_004677324.1	-	-26.6181004047	0.0778260802087	0.666666666667	6
NW_004745949.1;NW_004745768.1;NW_004751951.1	-;-;-	NW_004754762.1	+	-1.07469940186	0.116144433623	0.75	8
NW_004679165.1	-	NW_004676653.1;NW_004715692.1;NW_004681774.1;NW_004753003.1;NW_004733246.1;NW_004747547.1;NW_004676795.1;NW_004751795.1	-;-;-;-;-;-;-;-	-26.1786744744	0.112468812146	0.8	5
NW_004678578.1	-	NW_004676382.1	-	-12.1556180567	0.152146419967	0.857142857143	7
NW_004679996.1;NW_004698186.1;NW_004737258.1;NW_004734918.1;NW_004728694.1;NW_004732072.1;NW_004732240.1;NW_004730222.1;NW_004746911.1;NW_004702108.1;NW_004717503.1;NW_004733176.1;NW_004724142.1;NW_004736724.1	-;-;-;-;-;-;-;-;-;-;-;-;-;-	NW_004751851.1;NW_004738484.1;NW_004676371.1;NW_004678100.1	-;-;-;-	-1.68947449327	0.177289082923	0.947368421053	76
NW_004754641.1;NW_004747016.1	-;-	NW_004743656.1;NW_004751600.1;NW_004707064.1;NW_004754630.1	-;-;-;-	13.6859359741	0.222381081064	0.833333333333	6
NW_004677815.1;NW_004680136.1	+;+	NW_004680033.1	-	-143.786486745	0.454412282787	0.6	5
