scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
352__len__20832	-	84147__len__36414	-	-163.197351324	0.97585332644	0.727272727273	11
1357__len__14524	-	84931__len__21040	-	598.511217846	0.748722637991	0.777777777778	9
84206__len__9023	+	121863__len__8187	+	-2029.63007882	0.928102422881	0.647058823529	17
84206__len__9023	+	13648__len__22257	+	-3195.63007882	0.672015145241	0.666666666667	12
51037__len__20549	-	78616__len__14394	-	-26.3988756433	0.800822806292	0.78125	32
166009__len__7990	+	64741__len__35434	+	-5.21818920812	0.870310787451	0.538461538462	13
14528__len__13078	-	1357__len__14524	-	509.239411391	0.993118087169	0.666666666667	12
64849__len__33157	-	76443__len__17005	+	119.731573741	0.00261942333437	0.5	6
24435__len__14033	-	36702__len__13787	-	-2919.63007882	0.838825325087	0.6	5
61650__len__18892	+	4239__len__9379	-	-2892.63007882	0.0548372815903	0.384615384615	13
55251__len__10360	+	4662__len__14982	+	-43	0.726092358382	0.6875	32
55251__len__10360	+	4239__len__9379	+	-2709.63007882	0.0600418727057	0.375	16
55251__len__10360	+	86209__len__15252	-	-465.585432931	0.0303926815454	0.48	50
135913__len__8430	-	809__len__25684	-	20.3257952324	0.876282746669	0.7	10
86209__len__15252	+	52980__len__46433	-	-2708.63007882	0.0338554180488	0.457142857143	35
86209__len__15252	+	4239__len__9379	+	-5059.63007882	0.0365546690818	0.444444444444	27
86209__len__15252	+	4239__len__9379	-	-3504.63007882	0.296804275567	0.075	80
86209__len__15252	+	143133__len__10736	+	19.4720117595	0.996105828635	0.75	8
86209__len__15252	+	2413__len__13042	+	-2946.63007882	0.0353522840065	0.472222222222	36
86209__len__15252	+	4303__len__19849	-	-3296.63007882	0.0353809415847	0.4375	32
86209__len__15252	+	309__len__43495	+	-1494.63007882	0.875504634351	0.260162601626	123
142755__len__12459	+	93018__len__17457	+	310.249269592	0.673317381436	0.7	10
2734__len__41713	+	49433__len__12868	+	-136.936059663	0.509734468585	0.75	20
46721__len__8458	-	84346__len__11308	+	-4272.63007882	0.00221528323125	0.6	5
46721__len__8458	-	144446__len__17610	-	-2241.63007882	0.921057720299	0.285714285714	7
46721__len__8458	-	61287__len__14771	-	-4271.63007882	0.00262115846764	0.5	6
46721__len__8458	-	49643__len__7893	-	-4270.63007882	0.00262115846764	0.5	6
46637__len__11261	-	36793__len__16192	-	-181.906291463	0.981237619707	0.75	12
2772__len__33266	-	79297__len__9655	+	-2832.63007882	0.285609809737	0.2	5
2321__len__10117	+	141893__len__9452	+	419.265419015	0.575813830395	0.666666666667	6
60313__len__10552	+	114285__len__9238	+	98.9615193588	0.896681643983	0.724137931034	29
38592__len__16352	-	211__len__35225	-	-197.839008538	0.87715384337	0.84375	32
93949__len__8358	+	3014__len__30723	+	-2141.63007882	0.644788543509	0.4	5
2236__len__42059	-	1326__len__69376	-	-78.0759377664	0.772615847125	0.7	20
64946__len__23510	-	33378__len__14051	+	2225.96558729	0.00389997312441	0.555555555556	9
28035__len__40790	+	26533__len__8367	-	-4092.63007882	0.00449168061064	0.444444444444	9
28035__len__40790	+	38083__len__14213	+	-2019.05073102	0.00557305072164	0.5	10
28035__len__40790	+	19473__len__21418	+	-3246.63007882	0.414680159104	0.5	8
95681__len__8473	+	1450__len__49433	+	376.166461189	0.970062413975	0.692307692308	26
77735__len__14828	+	66333__len__22242	-	-1477.77633172	0.022069338122	0.714285714286	7
77735__len__14828	+	24560__len__8941	-	-3579.63007882	0.447222088746	0.666666666667	15
77735__len__14828	+	23774__len__16231	+	-1934.63007882	0.682899885346	0.333333333333	6
77735__len__14828	+	79297__len__9655	-	-3620.63007882	0.428114923706	0.5	16
77735__len__14828	+	127503__len__16407	-	-3856.63007882	0.156352310241	0.645161290323	31
77735__len__14828	+	63144__len__14332	-	-3392.63007882	0.043219413184	0.833333333333	6
77735__len__14828	+	10102__len__75534	-	-1415.66927853	0.855574849638	0.333333333333	6
77735__len__14828	+	24560__len__8941	+	-3374.63007882	0.509164618812	0.67816091954	87
77735__len__14828	+	4239__len__9379	-	-4107.63007882	0.0947354160197	0.666666666667	6
77735__len__14828	+	15117__len__22384	+	-1489.80934953	0.644170298068	0.5	6
77735__len__14828	+	104853__len__43957	-	-1468.73193616	0.0493116606897	0.5	6
77735__len__14828	+	79297__len__9655	+	-3517.63007882	0.321465586112	0.597402597403	77
4107__len__22339	+	80058__len__7804	-	-4941.63007882	0.00262115846764	0.5	6
32868__len__8299	-	921__len__29728	-	317.146445801	0.571335929833	0.625	8
52980__len__46433	+	4239__len__9379	+	-3969.63007882	0.0588942833558	0.333333333333	15
66333__len__22242	+	79297__len__9655	-	-2478.63007882	0.0749124176826	0.714285714286	14
66333__len__22242	+	24560__len__8941	-	-2350.63007882	0.358233834215	0.6	5
3417__len__23935	+	2017__len__22814	+	157.422449224	0.782432952372	0.619047619048	21
65075__len__21920	+	168797__len__14903	+	433.589356447	0.882480866144	0.625	8
65075__len__21920	+	102379__len__15673	-	-782.470044817	0.00221528323125	0.6	5
113959__len__9059	+	1915__len__21714	-	-5024.63007882	0.00373982852745	0.5	8
31489__len__47557	-	79297__len__9655	-	-5100.63007882	0.00484380297021	0.428571428571	7
31489__len__47557	-	17450__len__22876	-	-3334.63007882	0.00630010040821	0.5	14
31489__len__47557	-	95424__len__9916	-	-1120	0.42053118126	0.458333333333	24
31489__len__47557	-	168797__len__14903	+	-3224.63007882	0.00523571187145	0.461538461538	13
31489__len__47557	-	24545__len__11485	+	-4690.63007882	0.00302665309376	0.571428571429	7
31489__len__47557	-	38083__len__14213	+	-3076.63007882	0.758994441942	0.454545454545	11
31489__len__47557	-	44962__len__16385	-	-4731.63007882	0.00637447509197	0.4	5
31489__len__47557	-	19473__len__21418	+	-3861.63007882	0.342278147328	0.382352941176	34
31489__len__47557	-	50113__len__14594	-	-3423.63007882	0.00663068515651	0.461538461538	13
2147__len__25149	+	2966__len__44840	+	-4974.63007882	0.00332292484687	0.6	5
133633__len__11065	-	172__len__16926	-	-1231.57190711	0.0129526204265	0.333333333333	6
133633__len__11065	-	62702__len__23001	+	-717.206159968	0.00337698804911	0.428571428571	7
133633__len__11065	-	42853__len__12614	+	4021.43310447	0.00475285950115	0.333333333333	6
92650__len__22452	-	144978__len__46676	-	-1294.58918996	0.398275519906	0.6	5
49546__len__8920	-	57351__len__18265	-	-152	0.876770003434	0.738461538462	65
961__len__7724	-	36842__len__22112	-	806.688924976	0.953714693542	0.818181818182	33
151373__len__9849	-	94014__len__11234	-	-103.757612108	0.374692839958	0.625	8
49617__len__37949	+	5134__len__16659	+	581.012944429	0.897652178526	0.615384615385	13
3368__len__22212	+	96412__len__16568	-	-4965.63007882	0.00262115846764	0.5	6
5827__len__14024	-	4740__len__8653	-	-4258.63007882	0.00332292484687	0.6	5
5827__len__14024	-	7950__len__12493	-	-5048.63007882	0.011744698041	0.5	14
64583__len__10975	+	94715__len__12113	+	-2972.63007882	0.00221528323125	0.6	5
49579__len__24815	+	28844__len__15925	+	3748.91398786	0.150815509591	0.6	5
35626__len__34291	+	92050__len__16461	+	-3252.63007882	0.00221528323125	0.6	5
63333__len__32544	+	45082__len__22487	+	89	0.861249506387	0.661016949153	59
27517__len__10390	-	184212__len__10926	-	362.58941106	0.732253839264	0.7	10
42372__len__13321	-	37526__len__16584	-	792.879622441	0.00276232555033	0.5	6
38851__len__10113	+	118156__len__35799	+	-967.347578192	0.809444275033	0.714285714286	7
3803__len__15041	-	1416__len__16360	-	-70.3149989291	0.754822568816	0.5	10
45050__len__28331	+	2650__len__20112	+	135.74559858	0.83979887848	0.75	16
2966__len__44840	-	57918__len__16956	-	-3764.63007882	0.0141004623519	0.428571428571	7
2966__len__44840	-	4740__len__8653	+	-4452.63007882	0.0075774344997	0.5	12
3591__len__26423	+	94756__len__9792	-	-628.357070736	0.00262115846764	0.5	6
5730__len__4372	+	14683__len__10248	+	-1294.63007882	0.757910248532	0.625	8
181269__len__12402	+	121863__len__8187	+	-3782.63007882	0.767257038979	0.6	5
126145__len__21756	-	46229__len__12824	-	-412.828401146	0.00403643814745	0.5	6
126145__len__21756	-	50306__len__8024	-	-1392.45537871	0.00221528323125	0.6	5
181269__len__12402	-	121863__len__8187	-	630.737269885	0.995472737598	0.533333333333	15
93418__len__9316	-	84349__len__40952	-	117.282034184	0.873529429527	0.615384615385	13
583__len__58255	-	2142__len__45871	-	739.900922235	0.928614326567	0.625	8
2759__len__44349	-	642__len__47364	-	-92.6288329742	0.949659590759	0.825	80
3173__len__57205	-	42853__len__12614	+	-893.84695598	0.00436360190698	0.4	5
67822__len__21500	-	121783__len__9734	-	-592.243684096	0.733384943244	0.692307692308	13
99662__len__20149	+	47399__len__33024	+	-713.78595641	0.938211581235	0.75	8
1730__len__29399	-	778__len__27205	-	100.566779545	0.961917070154	0.836363636364	55
94756__len__9792	-	1510__len__67981	-	315.039497282	0.798624957524	0.740740740741	27
65597__len__36587	-	104740__len__21144	-	719.189199815	0.949487229607	0.684210526316	19
51183__len__10605	-	60640__len__10406	+	-5079.63007882	0.0137775657669	0.8	5
51183__len__10605	-	54531__len__21888	-	-3266.63007882	0.43385647653	0.2	5
94893__len__12428	-	79297__len__9655	-	-2594.63007882	0.0303205301437	0.714285714286	7
94893__len__12428	-	24560__len__8941	-	-2359.63007882	0.632897970388	0.2	5
94893__len__12428	-	136768__len__15181	-	1236.93278142	0.601330198248	0.625	8
22315__len__36046	+	534__len__28681	+	-429.260804105	0.3226407694	0.666666666667	9
222__len__31559	+	3534__len__33548	+	-812.1678254	0.673508103721	0.571428571429	7
125285__len__14651	+	19464__len__10350	-	-3598.63007882	0.590860848421	0.4	5
98135__len__8889	-	92050__len__16461	+	-3112.63007882	0.111871364507	0.4	5
98135__len__8889	-	24560__len__8941	-	-2281.63007882	0.406458300133	0.4	10
35879__len__15801	-	6993__len__14692	-	1109.59803673	0.88325076242	0.545454545455	11
46469__len__13248	+	132231__len__28794	+	-321.354148927	0.469658307329	0.5	6
115394__len__31747	+	94309__len__10082	+	-314.861795004	0.690473672875	0.666666666667	15
1469__len__13419	+	31160__len__34465	+	4800.05741491	0.962858900276	0.571428571429	7
27578__len__30478	-	3772__len__13626	-	287.512628863	0.812276633839	0.8	15
84693__len__16929	+	31454__len__21452	+	-522.209687527	0.855929855559	0.736842105263	38
10453__len__9067	+	76954__len__17503	+	487.940021699	0.00262760867952	0.5	6
10453__len__9067	+	6809__len__10361	-	-4236.63007882	0.00262115846764	0.5	6
57880__len__15292	-	5886__len__57404	-	-369.275368865	0.824252938169	0.772727272727	22
57880__len__15292	-	1349__len__21852	+	-4306.63007882	0.00332292484687	0.6	5
50348__len__11585	+	19473__len__21418	+	-3315.63007882	0.0441784724822	0.333333333333	6
45339__len__9638	-	58232__len__7956	-	401.262811319	0.521975822872	0.8	25
45339__len__9638	-	5886__len__57404	-	-3444.63007882	0.0161113876997	0.470588235294	17
54426__len__12775	-	80226__len__9836	-	515.025367463	0.983511965485	0.764705882353	17
12162__len__7120	-	88360__len__27018	-	1339.74096069	0.467571223194	0.6	5
1754__len__32370	-	2616__len__28871	-	-467.967553375	0.976129475082	0.72	25
2673__len__14271	-	101593__len__16776	-	571.203373324	0.945048846645	0.764705882353	17
5196__len__9906	-	99805__len__8643	-	721.929141923	0.935698925685	0.6	10
78__len__15181	+	5625__len__88987	+	1314.42418268	0.671013676094	0.428571428571	7
1356__len__22491	+	309__len__43495	+	194.143787592	0.758578134167	0.74358974359	39
5196__len__9906	+	4946__len__11844	+	571.443740422	0.848316968482	0.766666666667	30
46229__len__12824	+	84693__len__16929	+	3920.02773067	0.00602825923822	0.6	5
95272__len__19080	-	131314__len__10673	-	1667.70644313	0.818601831392	0.5	6
62532__len__11551	-	79297__len__9655	-	-2832.63007882	0.933838284298	0.5	6
131945__len__8136	+	24560__len__8941	-	-2665.63007882	0.62077569878	0.428571428571	7
71483__len__11503	-	100228__len__26423	+	-1282.37992024	0.857346751531	0.8	5
60694__len__33721	+	906__len__96342	+	412.918042764	0.612991590859	0.75	8
28363__len__7972	-	65148__len__29514	-	337.41517042	0.947939338486	0.833333333333	30
2067__len__61107	-	44732__len__96227	-	-208.847354715	0.848406329568	0.8	20
2152__len__34316	-	4608__len__65450	-	99.6023779499	0.933255811657	0.789473684211	19
10832__len__49752	+	4239__len__9379	-	-2413.63007882	0.986074242087	0.475	120
13648__len__22257	-	101117__len__15811	-	-1922.63007882	0.550931397951	0.857142857143	7
66646__len__16969	-	3023__len__13453	+	744.235709454	0.0022283583122	0.6	5
66646__len__16969	-	425__len__39872	+	744.239386562	0.00263662911206	0.5	6
66646__len__16969	-	4270__len__13723	-	-671.578349933	0.00354247468623	0.428571428571	7
66646__len__16969	-	79615__len__10926	-	753.282709341	0.0022283583122	0.6	5
362__len__40750	-	24560__len__8941	+	-2022.63007882	0.255722751267	0.473684210526	19
362__len__40750	-	127503__len__16407	-	-2262.63007882	0.0866611165428	0.538461538462	13
362__len__40750	-	79297__len__9655	+	-2374.63007882	0.0950445368264	0.448275862069	29
1119__len__19421	+	4946__len__11844	+	-2079.63007882	0.9028137243	0.2	5
425__len__39872	-	94715__len__12113	-	-4596.63007882	0.00221528323125	0.6	5
94792__len__12410	+	34097__len__28827	+	-412.361736316	0.932166381939	0.7	10
112414__len__11942	+	105596__len__13831	+	-42.2461785544	0.875903826845	0.666666666667	9
6183__len__39550	+	40070__len__62448	+	-1603.42106022	0.531273462562	0.6	5
61875__len__12826	-	1509__len__31981	-	-4470.63007882	0.00368030491018	0.5	10
211__len__35225	-	26135__len__9305	-	409.028620047	0.939901390775	0.761904761905	21
47063__len__11499	+	3406__len__13863	+	-177.270246533	0.00396281911558	0.5	6
47063__len__11499	+	3251__len__11629	+	-3968.63007882	0.00357203687916	0.4	5
47063__len__11499	+	33255__len__48792	+	50.479811143	0.734822578741	0.811594202899	69
100228__len__26423	+	132083__len__14609	+	333.297431543	0.97364922448	0.75	16
347__len__27601	+	52535__len__41001	-	-2053.25567402	0.00525789592023	0.5	12
