scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
KI439717	+	KI439139	-	187.295699	0.48311540817	0.285714285714	7
KI439717	+	AXCQ01012011	-	208.957012177	0.311295381618	0.428571428571	7
KI439917	+	KI439139	-	113.569327831	0.462208596296	0.564516129032	62
KI439917	+	KI439169	-	201.373118997	0.334408270017	0.5	22
KI439917	+	AXCQ01008280	+	76.8502321243	0.177707669815	0.5	16
KI439917	+	KI439612	-	163.124741554	0.276436627135	0.512195121951	41
KI439917	+	KI439187	+	141.498640299	0.26164212714	0.5	20
KI439917	+	KI439195	-	163.724286437	0.310085484801	0.634146341463	41
KI439917	+	KI439966	+	208.970480919	0.307391524596	0.5	20
KI439917	+	AXCQ01010534	-	208.968081474	0.307389786669	0.5	20
KI439917	+	AXCQ01011897	-	208.974086761	0.400248442964	0.731707317073	41
KI439917	+	KI439280	+	178.755838156	0.396186259493	0.7	40
KI439917	+	KI439326	+	167.3379004	0.263351632172	0.473684210526	19
KI439917	+	KI439485	-	208.969970465	0.316729244271	0.6	40
KI439917	+	KI439130	+	208.970699668	0.359517580323	0.666666666667	42
KI439917	+	KI439091	-	208.972371459	0.307392893536	0.5	20
KI439917	+	KI440525	+	-12.1853780746	0.222441095352	0.421052631579	19
KI439917	+	AXCQ01012011	-	208.97432518	0.400876520922	0.641975308642	81
KI439917	+	KI439633	+	154.744948387	0.276083802001	0.47619047619	21
KI439917	+	AXCQ01011711	+	208.973540306	0.33532531979	0.65	40
KI439917	+	KI439329	+	115.118826628	0.245468015163	0.5	20
KI439917	+	KI439268	+	-377.503308415	0.134006051229	0.5	20
KI439917	+	AXCQ01011876	-	208.974020004	0.314162736913	0.47619047619	21
KI439917	+	KI439469	+	82.4634680748	0.226890354411	0.5	20
KI439917	+	AXCQ01010787	-	208.969778061	0.271095993824	0.428571428571	14
KI439917	+	KI439628	-	208.959537983	0.330375851278	0.47619047619	21
KI439917	+	KI439416	-	208.956494331	0.307381394132	0.5	20
KI439917	+	KI440090	-	208.971338749	0.307392145915	0.5	20
KI439917	+	KI439270	-	208.968179703	0.307859691848	0.512195121951	41
KI439917	+	KI440279	-	208.972043514	0.314161273739	0.47619047619	21
KI439917	+	AXCQ01006807	+	191.13414669	0.29469608295	0.5	20
KI439917	+	KI439918	-	208.959669113	0.304090641257	0.512820512821	39
KI439917	+	AXCQ01009279	-	208.961489677	0.307385012188	0.5	20
KI439917	+	KI439623	-	208.958458424	0.307382816563	0.5	20
KI439917	+	KI439831	+	78.2654442787	0.215363219505	0.5	18
KI439917	+	KI439900	-	67.9178528786	0.31337032254	0.7	40
KI439917	+	KI439369	-	208.586851835	0.265934498949	0.466666666667	15
KI439917	+	KI440382	-	208.960154533	0.287832543542	0.4375	16
KI440299	+	KI439678	-	-105.698399067	0.340119698251	0.818181818182	11
KI439270	+	KI439421	+	208.95550859	0.344933360987	0.521739130435	46
KI439270	+	KI439516	+	208.958979726	0.209986110589	0.518518518519	27
KI439270	+	KI439413	-	208.952344894	0.066752040421	0.625	8
KI439270	+	KI439331	+	208.950071931	0.17575761354	0.521739130435	23
KI439270	+	KI439363	-	208.951158047	0.273118402302	0.529411764706	34
KI439270	+	KI439003	-	120.577616334	0.121105876517	0.571428571429	14
KI439270	+	AXCQ01006451	+	208.963461041	0.168060446962	0.55	20
KI439270	+	AXCQ01010904	+	208.970588088	0.282691394956	0.5	34
