scf1/ctg1	o1	scf2/ctg2	o2	gap	link_variation_score	link_dispersity_score	number_of_links
KB690524	+	KB688780	+	-828.377209058	0.465821556281	0.25	8
KB700731	-	KB674969	+	-750.416977722	0	1.0	3
KB700731	-	KB699199	-	-1670.37720906	0.0916542337106	0.333333333333	6
KB700731	-	KB701790	+	775	0.0134913181241	0.5	4
KB700731	-	KB701784	+	-2041.37720906	0	1.0	3
KB674947	+	KB701283	-	1425.76896221	0.000204188967472	0.0666666666667	15
KB690913	-	KB674480	-	-748.295676629	0.92147869689	0.333333333333	3
KB701494	+	KB685780	-	1085	0.00417521528488	0.666666666667	6
KB701494	+	KB689613	-	1071	0.00786571902839	0.25	8
KB701494	+	KB701416	+	1085	0.00713053757691	0.333333333333	3
KB679380	-	KB698883	-	1528.99747146	0.426587413953	0.333333333333	3
KB679380	-	KB699706	-	29	0	1.0	5
KB679380	-	KB677580	+	-1890.37720906	0	1.0	3
KB700473	-	KB690423	-	-1018.70631279	0.168762200625	0.666666666667	3
KB698215	+	KB677436	+	-151.667227256	0.994362978933	0.5	4
KB677447	+	KB699020	-	-1774.37720906	0.169181759102	0.333333333333	3
KB686214	-	KB699966	+	679.544048887	0.157950373874	0.25	4
KB700927	-	KB693335	+	-368.833055604	0.75928619028	0.666666666667	3
KB700465	-	KB684090	+	161	0	1.0	3
KB700465	-	KB700020	-	44	0	1.0	22
KB697109	+	KB702596	-	10.9004199003	0.13473844985	0.333333333333	3
KB679757	-	KB697463	-	250.488527227	0.63575324302	0.333333333333	3
KB688569	+	KB698883	-	1409.31011591	0.420738973452	0.5	4
KB688569	+	KB699706	-	19	0	1.0	5
KB695612	-	KB699191	+	101.877993331	0.866901641525	0.25	4
KB699851	-	KB701416	+	-124	0.00894225029597	0.4	10
KB699851	-	KB685780	-	-123	0.00787247010806	0.461538461538	13
KB699851	-	KB689613	-	-136	0.0131695473351	0.473684210526	19
KB702722	-	KB701876	-	-1195.37720906	0.935368274249	0.666666666667	6
KB700566	+	KB683479	-	-793.377209058	0.660980365154	0.4	5
KB700806	+	KB698883	-	-194.520759269	0.420555936489	0.5	4
KB684657	-	KB693534	-	-1499.37720906	0.0214567367093	0.521739130435	23
